matrix, M, N, nz, type, avgTime, avgGFlops, nThreads
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 1.129675, 2.254435, 35
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.077881, 32.700748, 36
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 1.122244, 2.269363, 36
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.074248, 34.301151, 37
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 1.124624, 2.264560, 37
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.075569, 33.701420, 38
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 1.122272, 2.269305, 38
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.082622, 30.824305, 39
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 1.109373, 2.295691, 39
mac_econ_fwd500, 206500, 206500, 1273389, CSR, 0.070153, 36.303031, 40
mac_econ_fwd500, 206500, 206500, 1273389, HLL, 1.114110, 2.285930, 40
mhd4800a, 4800, 4800, 102252, serial, 0.092324, 2.215077, 1
mhd4800a, 4800, 4800, 102252, CSR, 0.094633, 2.161025, 1
mhd4800a, 4800, 4800, 102252, HLL, 0.162999, 1.254631, 1
mhd4800a, 4800, 4800, 102252, CSR, 0.050993, 4.010460, 2
mhd4800a, 4800, 4800, 102252, HLL, 0.085323, 2.396835, 2
mhd4800a, 4800, 4800, 102252, CSR, 0.036056, 5.671798, 3
mhd4800a, 4800, 4800, 102252, HLL, 0.058169, 3.515682, 3
mhd4800a, 4800, 4800, 102252, CSR, 0.027485, 7.440497, 4
mhd4800a, 4800, 4800, 102252, HLL, 0.045267, 4.517707, 4
mhd4800a, 4800, 4800, 102252, CSR, 0.022301, 9.170006, 5
mhd4800a, 4800, 4800, 102252, HLL, 0.038011, 5.380173, 5
mhd4800a, 4800, 4800, 102252, CSR, 0.019250, 10.623690, 6
mhd4800a, 4800, 4800, 102252, HLL, 0.033363, 6.129724, 6
mhd4800a, 4800, 4800, 102252, CSR, 0.017638, 11.594272, 7
mhd4800a, 4800, 4800, 102252, HLL, 0.029655, 6.896087, 7
mhd4800a, 4800, 4800, 102252, CSR, 0.016183, 12.637302, 8
mhd4800a, 4800, 4800, 102252, HLL, 0.027565, 7.418959, 8
mhd4800a, 4800, 4800, 102252, CSR, 0.015566, 13.137778, 9
mhd4800a, 4800, 4800, 102252, HLL, 0.026085, 7.839763, 9
mhd4800a, 4800, 4800, 102252, CSR, 0.014271, 14.330502, 10
mhd4800a, 4800, 4800, 102252, HLL, 0.027268, 7.499791, 10
mhd4800a, 4800, 4800, 102252, CSR, 0.014239, 14.362371, 11
mhd4800a, 4800, 4800, 102252, HLL, 0.025793, 7.928741, 11
mhd4800a, 4800, 4800, 102252, CSR, 0.013454, 15.199893, 12
mhd4800a, 4800, 4800, 102252, HLL, 0.026268, 7.785283, 12
mhd4800a, 4800, 4800, 102252, CSR, 0.012837, 15.931026, 13
mhd4800a, 4800, 4800, 102252, HLL, 0.026321, 7.769753, 13
mhd4800a, 4800, 4800, 102252, CSR, 0.012386, 16.511137, 14
mhd4800a, 4800, 4800, 102252, HLL, 0.025481, 8.025852, 14
mhd4800a, 4800, 4800, 102252, CSR, 0.011739, 17.420670, 15
mhd4800a, 4800, 4800, 102252, HLL, 0.024053, 8.502269, 15
mhd4800a, 4800, 4800, 102252, CSR, 0.011585, 17.652835, 16
mhd4800a, 4800, 4800, 102252, HLL, 0.025418, 8.045724, 16
mhd4800a, 4800, 4800, 102252, CSR, 0.012145, 16.838011, 17
mhd4800a, 4800, 4800, 102252, HLL, 0.022845, 8.951772, 17
mhd4800a, 4800, 4800, 102252, CSR, 0.012004, 17.036020, 18
mhd4800a, 4800, 4800, 102252, HLL, 0.025806, 7.924528, 18
mhd4800a, 4800, 4800, 102252, CSR, 0.012792, 15.986437, 19
mhd4800a, 4800, 4800, 102252, HLL, 0.028208, 7.249926, 19
mhd4800a, 4800, 4800, 102252, CSR, 0.011847, 17.262084, 20
mhd4800a, 4800, 4800, 102252, HLL, 0.025591, 7.991291, 20
mhd4800a, 4800, 4800, 102252, CSR, 0.014377, 14.223982, 21
mhd4800a, 4800, 4800, 102252, HLL, 0.026922, 7.596082, 21
mhd4800a, 4800, 4800, 102252, CSR, 0.015337, 13.334193, 22
mhd4800a, 4800, 4800, 102252, HLL, 0.032030, 6.384704, 22
mhd4800a, 4800, 4800, 102252, CSR, 0.015765, 12.971885, 23
mhd4800a, 4800, 4800, 102252, HLL, 0.031710, 6.449206, 23
mhd4800a, 4800, 4800, 102252, CSR, 0.014512, 14.091918, 24
mhd4800a, 4800, 4800, 102252, HLL, 0.026894, 7.603980, 24
mhd4800a, 4800, 4800, 102252, CSR, 0.015723, 13.006345, 25
mhd4800a, 4800, 4800, 102252, HLL, 0.033187, 6.162184, 25
mhd4800a, 4800, 4800, 102252, CSR, 0.014643, 13.965570, 26
mhd4800a, 4800, 4800, 102252, HLL, 0.029178, 7.008940, 26
mhd4800a, 4800, 4800, 102252, CSR, 0.014777, 13.839504, 27
mhd4800a, 4800, 4800, 102252, HLL, 0.027210, 7.515732, 27
mhd4800a, 4800, 4800, 102252, CSR, 0.014332, 14.268555, 28
mhd4800a, 4800, 4800, 102252, HLL, 0.028870, 7.083651, 28
mhd4800a, 4800, 4800, 102252, CSR, 0.015916, 12.849070, 29
mhd4800a, 4800, 4800, 102252, HLL, 0.033795, 6.051252, 29
mhd4800a, 4800, 4800, 102252, CSR, 0.014247, 14.354485, 30
mhd4800a, 4800, 4800, 102252, HLL, 0.030244, 6.761871, 30
mhd4800a, 4800, 4800, 102252, CSR, 0.015133, 13.514056, 31
mhd4800a, 4800, 4800, 102252, HLL, 0.030403, 6.726487, 31
mhd4800a, 4800, 4800, 102252, CSR, 0.014211, 14.390066, 32
mhd4800a, 4800, 4800, 102252, HLL, 0.030705, 6.660322, 32
mhd4800a, 4800, 4800, 102252, CSR, 0.014435, 14.167153, 33
mhd4800a, 4800, 4800, 102252, HLL, 0.031358, 6.521627, 33
mhd4800a, 4800, 4800, 102252, CSR, 0.016397, 12.471804, 34
mhd4800a, 4800, 4800, 102252, HLL, 0.038911, 5.255723, 34
mhd4800a, 4800, 4800, 102252, CSR, 0.017051, 11.993533, 35
mhd4800a, 4800, 4800, 102252, HLL, 0.040307, 5.073711, 35
mhd4800a, 4800, 4800, 102252, CSR, 0.014921, 13.705956, 36
mhd4800a, 4800, 4800, 102252, HLL, 0.034718, 5.890379, 36
mhd4800a, 4800, 4800, 102252, CSR, 0.017720, 11.541088, 37
mhd4800a, 4800, 4800, 102252, HLL, 0.041143, 4.970517, 37
mhd4800a, 4800, 4800, 102252, CSR, 0.014669, 13.941098, 38
mhd4800a, 4800, 4800, 102252, HLL, 0.036338, 5.627839, 38
mhd4800a, 4800, 4800, 102252, CSR, 0.015628, 13.085909, 39
mhd4800a, 4800, 4800, 102252, HLL, 0.037017, 5.524666, 39
mhd4800a, 4800, 4800, 102252, CSR, 0.015279, 13.384565, 40
mhd4800a, 4800, 4800, 102252, HLL, 0.039961, 5.117619, 40
cop20k_A, 121192, 121192, 2624331, serial, 4.482649, 1.170884, 1
cop20k_A, 121192, 121192, 2624331, CSR, 4.414399, 1.188987, 1
cop20k_A, 121192, 121192, 2624331, HLL, 5.875701, 0.893283, 1
cop20k_A, 121192, 121192, 2624331, CSR, 2.371707, 2.213031, 2
cop20k_A, 121192, 121192, 2624331, HLL, 3.425646, 1.532167, 2
cop20k_A, 121192, 121192, 2624331, CSR, 1.586436, 3.308461, 3
cop20k_A, 121192, 121192, 2624331, HLL, 2.715805, 1.932636, 3
cop20k_A, 121192, 121192, 2624331, CSR, 1.257521, 4.173815, 4
cop20k_A, 121192, 121192, 2624331, HLL, 3.153710, 1.664282, 4
cop20k_A, 121192, 121192, 2624331, CSR, 0.958212, 5.477557, 5
cop20k_A, 121192, 121192, 2624331, HLL, 3.025804, 1.734634, 5
cop20k_A, 121192, 121192, 2624331, CSR, 0.844919, 6.212032, 6
cop20k_A, 121192, 121192, 2624331, HLL, 3.235986, 1.621967, 6
cop20k_A, 121192, 121192, 2624331, CSR, 0.714172, 7.349294, 7
cop20k_A, 121192, 121192, 2624331, HLL, 2.732067, 1.921132, 7
cop20k_A, 121192, 121192, 2624331, CSR, 0.679728, 7.721705, 8
cop20k_A, 121192, 121192, 2624331, HLL, 2.540207, 2.066234, 8
cop20k_A, 121192, 121192, 2624331, CSR, 0.561318, 9.350609, 9
cop20k_A, 121192, 121192, 2624331, HLL, 2.194513, 2.391720, 9
cop20k_A, 121192, 121192, 2624331, CSR, 0.763731, 6.872392, 10
cop20k_A, 121192, 121192, 2624331, HLL, 1.872730, 2.802679, 10
cop20k_A, 121192, 121192, 2624331, CSR, 0.488315, 10.748516, 11
cop20k_A, 121192, 121192, 2624331, HLL, 1.786568, 2.937847, 11
cop20k_A, 121192, 121192, 2624331, CSR, 0.450221, 11.657960, 12
cop20k_A, 121192, 121192, 2624331, HLL, 1.680224, 3.123788, 12
cop20k_A, 121192, 121192, 2624331, CSR, 0.399720, 13.130831, 13
cop20k_A, 121192, 121192, 2624331, HLL, 1.509127, 3.477945, 13
cop20k_A, 121192, 121192, 2624331, CSR, 0.387447, 13.546803, 14
cop20k_A, 121192, 121192, 2624331, HLL, 1.444158, 3.634411, 14
cop20k_A, 121192, 121192, 2624331, CSR, 0.357269, 14.691073, 15
cop20k_A, 121192, 121192, 2624331, HLL, 1.286243, 4.080616, 15
cop20k_A, 121192, 121192, 2624331, CSR, 0.332226, 15.798482, 16
cop20k_A, 121192, 121192, 2624331, HLL, 1.236726, 4.243997, 16
cop20k_A, 121192, 121192, 2624331, CSR, 0.296606, 17.695750, 17
cop20k_A, 121192, 121192, 2624331, HLL, 1.198266, 4.380214, 17
cop20k_A, 121192, 121192, 2624331, CSR, 0.306547, 17.121890, 18
cop20k_A, 121192, 121192, 2624331, HLL, 1.156056, 4.540146, 18
cop20k_A, 121192, 121192, 2624331, CSR, 0.283316, 18.525790, 19
cop20k_A, 121192, 121192, 2624331, HLL, 1.126874, 4.657719, 19
cop20k_A, 121192, 121192, 2624331, CSR, 0.256380, 20.472194, 20
cop20k_A, 121192, 121192, 2624331, HLL, 1.070096, 4.904852, 20
cop20k_A, 121192, 121192, 2624331, CSR, 0.375565, 13.975391, 21
cop20k_A, 121192, 121192, 2624331, HLL, 1.253747, 4.186382, 21
cop20k_A, 121192, 121192, 2624331, CSR, 0.341397, 15.374085, 22
cop20k_A, 121192, 121192, 2624331, HLL, 1.184816, 4.429938, 22
cop20k_A, 121192, 121192, 2624331, CSR, 0.341751, 15.358164, 23
cop20k_A, 121192, 121192, 2624331, HLL, 1.180870, 4.444741, 23
cop20k_A, 121192, 121192, 2624331, CSR, 0.334508, 15.690673, 24
cop20k_A, 121192, 121192, 2624331, HLL, 1.126344, 4.659909, 24
cop20k_A, 121192, 121192, 2624331, CSR, 0.323099, 16.244728, 25
cop20k_A, 121192, 121192, 2624331, HLL, 1.074170, 4.886247, 25
cop20k_A, 121192, 121192, 2624331, CSR, 0.309052, 16.983125, 26
cop20k_A, 121192, 121192, 2624331, HLL, 1.101230, 4.766180, 26
cop20k_A, 121192, 121192, 2624331, CSR, 0.288651, 18.183450, 27
cop20k_A, 121192, 121192, 2624331, HLL, 1.077058, 4.873148, 27
cop20k_A, 121192, 121192, 2624331, CSR, 0.285183, 18.404559, 28
cop20k_A, 121192, 121192, 2624331, HLL, 1.030868, 5.091496, 28
cop20k_A, 121192, 121192, 2624331, CSR, 0.276934, 18.952727, 29
cop20k_A, 121192, 121192, 2624331, HLL, 1.070970, 4.900850, 29
cop20k_A, 121192, 121192, 2624331, CSR, 0.273645, 19.180581, 30
cop20k_A, 121192, 121192, 2624331, HLL, 1.019423, 5.148659, 30
cop20k_A, 121192, 121192, 2624331, CSR, 0.270902, 19.374758, 31
cop20k_A, 121192, 121192, 2624331, HLL, 1.012150, 5.185658, 31
cop20k_A, 121192, 121192, 2624331, CSR, 0.262927, 19.962449, 32
cop20k_A, 121192, 121192, 2624331, HLL, 0.980390, 5.353649, 32
cop20k_A, 121192, 121192, 2624331, CSR, 0.262611, 19.986477, 33
cop20k_A, 121192, 121192, 2624331, HLL, 1.009279, 5.200408, 33
cop20k_A, 121192, 121192, 2624331, CSR, 0.256906, 20.430292, 34
cop20k_A, 121192, 121192, 2624331, HLL, 0.964490, 5.441906, 34
cop20k_A, 121192, 121192, 2624331, CSR, 0.242706, 21.625589, 35
cop20k_A, 121192, 121192, 2624331, HLL, 0.967080, 5.427331, 35
cop20k_A, 121192, 121192, 2624331, CSR, 0.248508, 21.120677, 36
cop20k_A, 121192, 121192, 2624331, HLL, 0.955882, 5.490912, 36
cop20k_A, 121192, 121192, 2624331, CSR, 0.241391, 21.743386, 37
cop20k_A, 121192, 121192, 2624331, HLL, 0.919099, 5.710659, 37
cop20k_A, 121192, 121192, 2624331, CSR, 0.249058, 21.074068, 38
cop20k_A, 121192, 121192, 2624331, HLL, 0.898537, 5.841342, 38
cop20k_A, 121192, 121192, 2624331, CSR, 0.227022, 23.119608, 39
cop20k_A, 121192, 121192, 2624331, HLL, 0.905644, 5.795502, 39
cop20k_A, 121192, 121192, 2624331, CSR, 0.231664, 22.656360, 40
cop20k_A, 121192, 121192, 2624331, HLL, 0.879494, 5.967819, 40
raefsky2, 3242, 3242, 294276, serial, 0.329866, 1.784217, 1
raefsky2, 3242, 3242, 294276, CSR, 0.324582, 1.813261, 1
raefsky2, 3242, 3242, 294276, HLL, 0.388359, 1.515483, 1
raefsky2, 3242, 3242, 294276, CSR, 0.174567, 3.371496, 2
raefsky2, 3242, 3242, 294276, HLL, 0.200162, 2.940372, 2
raefsky2, 3242, 3242, 294276, CSR, 0.119452, 4.927083, 3
raefsky2, 3242, 3242, 294276, HLL, 0.133621, 4.404652, 3
raefsky2, 3242, 3242, 294276, CSR, 0.090815, 6.480774, 4
raefsky2, 3242, 3242, 294276, HLL, 0.106651, 5.518481, 4
raefsky2, 3242, 3242, 294276, CSR, 0.074294, 7.921895, 5
raefsky2, 3242, 3242, 294276, HLL, 0.088616, 6.641583, 5
raefsky2, 3242, 3242, 294276, CSR, 0.065472, 8.989411, 6
raefsky2, 3242, 3242, 294276, HLL, 0.073554, 8.001675, 6
raefsky2, 3242, 3242, 294276, CSR, 0.056171, 10.477824, 7
raefsky2, 3242, 3242, 294276, HLL, 0.065436, 8.994340, 7
raefsky2, 3242, 3242, 294276, CSR, 0.050413, 11.674515, 8
raefsky2, 3242, 3242, 294276, HLL, 0.058375, 10.082298, 8
raefsky2, 3242, 3242, 294276, CSR, 0.044493, 13.228085, 9
raefsky2, 3242, 3242, 294276, HLL, 0.055242, 10.654085, 9
raefsky2, 3242, 3242, 294276, CSR, 0.040967, 14.366492, 10
raefsky2, 3242, 3242, 294276, HLL, 0.048516, 12.131133, 10
raefsky2, 3242, 3242, 294276, CSR, 0.037736, 15.596391, 11
raefsky2, 3242, 3242, 294276, HLL, 0.047184, 12.473633, 11
raefsky2, 3242, 3242, 294276, CSR, 0.038136, 15.433068, 12
raefsky2, 3242, 3242, 294276, HLL, 0.045598, 12.907278, 12
raefsky2, 3242, 3242, 294276, CSR, 0.034931, 16.848786, 13
raefsky2, 3242, 3242, 294276, HLL, 0.042793, 13.753512, 13
raefsky2, 3242, 3242, 294276, CSR, 0.032633, 18.035494, 14
raefsky2, 3242, 3242, 294276, HLL, 0.042820, 13.744658, 14
raefsky2, 3242, 3242, 294276, CSR, 0.032071, 18.351252, 15
raefsky2, 3242, 3242, 294276, HLL, 0.040979, 14.362427, 15
raefsky2, 3242, 3242, 294276, CSR, 0.031721, 18.553930, 16
raefsky2, 3242, 3242, 294276, HLL, 0.038690, 15.211909, 16
raefsky2, 3242, 3242, 294276, CSR, 0.029819, 19.737611, 17
raefsky2, 3242, 3242, 294276, HLL, 0.040118, 14.670530, 17
raefsky2, 3242, 3242, 294276, CSR, 0.028678, 20.523099, 18
raefsky2, 3242, 3242, 294276, HLL, 0.038729, 15.196765, 18
raefsky2, 3242, 3242, 294276, CSR, 0.027561, 21.354143, 19
raefsky2, 3242, 3242, 294276, HLL, 0.038627, 15.236987, 19
raefsky2, 3242, 3242, 294276, CSR, 0.027619, 21.309876, 20
raefsky2, 3242, 3242, 294276, HLL, 0.038643, 15.230597, 20
raefsky2, 3242, 3242, 294276, CSR, 0.028813, 20.426397, 21
raefsky2, 3242, 3242, 294276, HLL, 0.037145, 15.844752, 21
raefsky2, 3242, 3242, 294276, CSR, 0.028006, 21.014941, 22
raefsky2, 3242, 3242, 294276, HLL, 0.034970, 16.830366, 22
raefsky2, 3242, 3242, 294276, CSR, 0.027732, 21.222568, 23
raefsky2, 3242, 3242, 294276, HLL, 0.033988, 17.316494, 23
raefsky2, 3242, 3242, 294276, CSR, 0.028193, 20.875891, 24
raefsky2, 3242, 3242, 294276, HLL, 0.037279, 15.787860, 24
raefsky2, 3242, 3242, 294276, CSR, 0.026746, 22.004870, 25
raefsky2, 3242, 3242, 294276, HLL, 0.036400, 16.169146, 25
raefsky2, 3242, 3242, 294276, CSR, 0.028818, 20.422767, 26
raefsky2, 3242, 3242, 294276, HLL, 0.037737, 15.596045, 26
raefsky2, 3242, 3242, 294276, CSR, 0.027131, 21.693112, 27
raefsky2, 3242, 3242, 294276, HLL, 0.037631, 15.640201, 27
raefsky2, 3242, 3242, 294276, CSR, 0.026562, 22.157576, 28
raefsky2, 3242, 3242, 294276, HLL, 0.037469, 15.707591, 28
raefsky2, 3242, 3242, 294276, CSR, 0.024784, 23.746803, 29
raefsky2, 3242, 3242, 294276, HLL, 0.036259, 16.232087, 29
raefsky2, 3242, 3242, 294276, CSR, 0.026471, 22.234013, 30
raefsky2, 3242, 3242, 294276, HLL, 0.037013, 15.901136, 30
raefsky2, 3242, 3242, 294276, CSR, 0.027398, 21.481388, 31
raefsky2, 3242, 3242, 294276, HLL, 0.037540, 15.677839, 31
raefsky2, 3242, 3242, 294276, CSR, 0.027210, 21.630278, 32
raefsky2, 3242, 3242, 294276, HLL, 0.036900, 15.950059, 32
raefsky2, 3242, 3242, 294276, CSR, 0.026062, 22.582409, 33
raefsky2, 3242, 3242, 294276, HLL, 0.038892, 15.132935, 33
raefsky2, 3242, 3242, 294276, CSR, 0.025208, 23.347661, 34
raefsky2, 3242, 3242, 294276, HLL, 0.033622, 17.504978, 34
raefsky2, 3242, 3242, 294276, CSR, 0.023122, 25.454695, 35
raefsky2, 3242, 3242, 294276, HLL, 0.034231, 17.193752, 35
raefsky2, 3242, 3242, 294276, CSR, 0.025591, 22.998651, 36
raefsky2, 3242, 3242, 294276, HLL, 0.037193, 15.824082, 36
raefsky2, 3242, 3242, 294276, CSR, 0.023123, 25.453593, 37
raefsky2, 3242, 3242, 294276, HLL, 0.033756, 17.435468, 37
raefsky2, 3242, 3242, 294276, CSR, 0.025811, 22.802412, 38
raefsky2, 3242, 3242, 294276, HLL, 0.041119, 14.313210, 38
raefsky2, 3242, 3242, 294276, CSR, 0.024564, 23.959527, 39
raefsky2, 3242, 3242, 294276, HLL, 0.038719, 15.200676, 39
raefsky2, 3242, 3242, 294276, CSR, 0.026374, 22.315745, 40
raefsky2, 3242, 3242, 294276, HLL, 0.038190, 15.411108, 40
af23560, 23560, 23560, 484256, serial, 0.448241, 2.160695, 1
af23560, 23560, 23560, 484256, CSR, 0.440004, 2.201144, 1
af23560, 23560, 23560, 484256, HLL, 0.520888, 1.859349, 1
af23560, 23560, 23560, 484256, CSR, 0.237031, 4.086010, 2
af23560, 23560, 23560, 484256, HLL, 0.271652, 3.565265, 2
af23560, 23560, 23560, 484256, CSR, 0.153369, 6.314901, 3
af23560, 23560, 23560, 484256, HLL, 0.180958, 5.352122, 3
af23560, 23560, 23560, 484256, CSR, 0.117618, 8.234415, 4
af23560, 23560, 23560, 484256, HLL, 0.141456, 6.846718, 4
af23560, 23560, 23560, 484256, CSR, 0.101790, 9.514851, 5
af23560, 23560, 23560, 484256, HLL, 0.117211, 8.262992, 5
af23560, 23560, 23560, 484256, CSR, 0.088446, 10.950328, 6
af23560, 23560, 23560, 484256, HLL, 0.099999, 9.685258, 6
af23560, 23560, 23560, 484256, CSR, 0.070625, 13.713492, 7
af23560, 23560, 23560, 484256, HLL, 0.087128, 11.115994, 7
af23560, 23560, 23560, 484256, CSR, 0.062114, 15.592497, 8
af23560, 23560, 23560, 484256, HLL, 0.077287, 12.531383, 8
af23560, 23560, 23560, 484256, CSR, 0.055442, 17.468833, 9
af23560, 23560, 23560, 484256, HLL, 0.070796, 13.680308, 9
af23560, 23560, 23560, 484256, CSR, 0.056334, 17.192181, 10
af23560, 23560, 23560, 484256, HLL, 0.068442, 14.150802, 10
af23560, 23560, 23560, 484256, CSR, 0.049247, 19.666486, 11
af23560, 23560, 23560, 484256, HLL, 0.064812, 14.943358, 11
af23560, 23560, 23560, 484256, CSR, 0.045830, 21.132531, 12
af23560, 23560, 23560, 484256, HLL, 0.060858, 15.914257, 12
af23560, 23560, 23560, 484256, CSR, 0.044009, 22.007172, 13
af23560, 23560, 23560, 484256, HLL, 0.058419, 16.578735, 13
af23560, 23560, 23560, 484256, CSR, 0.040811, 23.731927, 14
af23560, 23560, 23560, 484256, HLL, 0.058175, 16.648372, 14
af23560, 23560, 23560, 484256, CSR, 0.038596, 25.093836, 15
af23560, 23560, 23560, 484256, HLL, 0.054175, 17.877575, 15
af23560, 23560, 23560, 484256, CSR, 0.037259, 25.994007, 16
af23560, 23560, 23560, 484256, HLL, 0.053178, 18.212682, 16
af23560, 23560, 23560, 484256, CSR, 0.034916, 27.738450, 17
af23560, 23560, 23560, 484256, HLL, 0.050905, 19.025751, 17
af23560, 23560, 23560, 484256, CSR, 0.033225, 29.149952, 18
af23560, 23560, 23560, 484256, HLL, 0.049576, 19.536005, 18
af23560, 23560, 23560, 484256, CSR, 0.032392, 29.899832, 19
af23560, 23560, 23560, 484256, HLL, 0.052061, 18.603498, 19
af23560, 23560, 23560, 484256, CSR, 0.032203, 30.074826, 20
af23560, 23560, 23560, 484256, HLL, 0.048505, 19.967078, 20
af23560, 23560, 23560, 484256, CSR, 0.042347, 22.870812, 21
af23560, 23560, 23560, 484256, HLL, 0.050736, 19.089120, 21
af23560, 23560, 23560, 484256, CSR, 0.041415, 23.385599, 22
af23560, 23560, 23560, 484256, HLL, 0.051155, 18.933050, 22
af23560, 23560, 23560, 484256, CSR, 0.041774, 23.184392, 23
af23560, 23560, 23560, 484256, HLL, 0.055357, 17.495695, 23
af23560, 23560, 23560, 484256, CSR, 0.039394, 24.584968, 24
af23560, 23560, 23560, 484256, HLL, 0.048960, 19.781850, 24
af23560, 23560, 23560, 484256, CSR, 0.039409, 24.575817, 25
af23560, 23560, 23560, 484256, HLL, 0.055722, 17.381183, 25
af23560, 23560, 23560, 484256, CSR, 0.038944, 24.869159, 26
af23560, 23560, 23560, 484256, HLL, 0.053171, 18.215138, 26
af23560, 23560, 23560, 484256, CSR, 0.036251, 26.716520, 27
af23560, 23560, 23560, 484256, HLL, 0.050411, 19.212501, 27
af23560, 23560, 23560, 484256, CSR, 0.037337, 25.939591, 28
af23560, 23560, 23560, 484256, HLL, 0.056833, 17.041337, 28
af23560, 23560, 23560, 484256, CSR, 0.036684, 26.401563, 29
af23560, 23560, 23560, 484256, HLL, 0.057818, 16.751021, 29
af23560, 23560, 23560, 484256, CSR, 0.034500, 28.073185, 30
af23560, 23560, 23560, 484256, HLL, 0.052148, 18.572533, 30
af23560, 23560, 23560, 484256, CSR, 0.033518, 28.895684, 31
af23560, 23560, 23560, 484256, HLL, 0.053293, 18.173399, 31
af23560, 23560, 23560, 484256, CSR, 0.033065, 29.290761, 32
af23560, 23560, 23560, 484256, HLL, 0.053409, 18.133826, 32
af23560, 23560, 23560, 484256, CSR, 0.031914, 30.347645, 33
af23560, 23560, 23560, 484256, HLL, 0.054361, 17.816288, 33
af23560, 23560, 23560, 484256, CSR, 0.033128, 29.235610, 34
af23560, 23560, 23560, 484256, HLL, 0.055835, 17.346031, 34
af23560, 23560, 23560, 484256, CSR, 0.034202, 28.317268, 35
af23560, 23560, 23560, 484256, HLL, 0.063538, 15.243037, 35
af23560, 23560, 23560, 484256, CSR, 0.031014, 31.228294, 36
af23560, 23560, 23560, 484256, HLL, 0.056104, 17.262944, 36
af23560, 23560, 23560, 484256, CSR, 0.033523, 28.890888, 37
af23560, 23560, 23560, 484256, HLL, 0.066867, 14.484088, 37
af23560, 23560, 23560, 484256, CSR, 0.030890, 31.353988, 38
af23560, 23560, 23560, 484256, HLL, 0.057870, 16.736039, 38
af23560, 23560, 23560, 484256, CSR, 0.032319, 29.966994, 39
af23560, 23560, 23560, 484256, HLL, 0.060977, 15.883266, 39
af23560, 23560, 23560, 484256, CSR, 0.031663, 30.588300, 40
af23560, 23560, 23560, 484256, HLL, 0.071505, 13.544611, 40
lung2, 109460, 109460, 492564, serial, 0.497395, 1.980575, 1
lung2, 109460, 109460, 492564, CSR, 0.487980, 2.018788, 1
lung2, 109460, 109460, 492564, HLL, 1.115058, 0.883477, 1
lung2, 109460, 109460, 492564, CSR, 0.258137, 3.816292, 2
lung2, 109460, 109460, 492564, HLL, 0.593093, 1.661002, 2
lung2, 109460, 109460, 492564, CSR, 0.178246, 5.526788, 3
lung2, 109460, 109460, 492564, HLL, 0.397278, 2.479691, 3
lung2, 109460, 109460, 492564, CSR, 0.132362, 7.442690, 4
lung2, 109460, 109460, 492564, HLL, 0.281780, 3.496091, 4
lung2, 109460, 109460, 492564, CSR, 0.106998, 9.206962, 5
lung2, 109460, 109460, 492564, HLL, 0.235700, 4.179576, 5
lung2, 109460, 109460, 492564, CSR, 0.094155, 10.462844, 6
lung2, 109460, 109460, 492564, HLL, 0.201761, 4.882660, 6
lung2, 109460, 109460, 492564, CSR, 0.079884, 12.332002, 7
lung2, 109460, 109460, 492564, HLL, 0.174874, 5.633370, 7
lung2, 109460, 109460, 492564, CSR, 0.070709, 13.932156, 8
lung2, 109460, 109460, 492564, HLL, 0.154862, 6.361339, 8
lung2, 109460, 109460, 492564, CSR, 0.063841, 15.430872, 9
lung2, 109460, 109460, 492564, HLL, 0.140180, 7.027586, 9
lung2, 109460, 109460, 492564, CSR, 0.058357, 16.881181, 10
lung2, 109460, 109460, 492564, HLL, 0.131670, 7.481788, 10
lung2, 109460, 109460, 492564, CSR, 0.053940, 18.263454, 11
lung2, 109460, 109460, 492564, HLL, 0.118143, 8.338436, 11
lung2, 109460, 109460, 492564, CSR, 0.049871, 19.753341, 12
lung2, 109460, 109460, 492564, HLL, 0.113234, 8.699923, 12
lung2, 109460, 109460, 492564, CSR, 0.049784, 19.788151, 13
lung2, 109460, 109460, 492564, HLL, 0.108055, 9.116918, 13
lung2, 109460, 109460, 492564, CSR, 0.047468, 20.753682, 14
lung2, 109460, 109460, 492564, HLL, 0.102237, 9.635711, 14
lung2, 109460, 109460, 492564, CSR, 0.043443, 22.676452, 15
lung2, 109460, 109460, 492564, HLL, 0.098946, 9.956231, 15
lung2, 109460, 109460, 492564, CSR, 0.040774, 24.160635, 16
lung2, 109460, 109460, 492564, HLL, 0.093489, 10.537410, 16
lung2, 109460, 109460, 492564, CSR, 0.040347, 24.416408, 17
lung2, 109460, 109460, 492564, HLL, 0.097662, 10.087100, 17
lung2, 109460, 109460, 492564, CSR, 0.037026, 26.606512, 18
lung2, 109460, 109460, 492564, HLL, 0.091899, 10.719668, 18
lung2, 109460, 109460, 492564, CSR, 0.037790, 26.068229, 19
lung2, 109460, 109460, 492564, HLL, 0.094227, 10.454817, 19
lung2, 109460, 109460, 492564, CSR, 0.034591, 28.479395, 20
